latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability_365,no_of_days_since_lastreview
1.29654,103.83764,1,185,2,54,1.9,27,308,24
1.2897,103.84911,2,90,4,0,0.0,2,0,1887
1.28759,103.84982,1,160,7,3,0.13,40,365,531
1.28864,103.84827,1,144,5,30,1.08,40,360,44
1.28894,103.84794,1,119,7,23,0.81,40,362,5
1.29581,103.85504,2,175,1,8,0.29,7,362,8
1.29753,103.8545,2,165,1,1,0.49,7,362,59
1.2976,103.85499,2,185,1,1,0.11,7,361,272
1.29609,103.85564,2,269,1,0,0.0,7,323,1887
1.297,103.85459,2,319,1,3,0.38,7,326,27
1.29566,103.85498,2,290,1,0,0.0,7,297,1887
1.29767,103.8556,2,156,1,4,2.03,7,361,12
1.28304,103.84281,2,60,90,0,0.0,59,365,1887
1.30588,103.89894,1,258,3,60,2.23,23,31,17
1.31692,103.88829,1,108,2,2,0.07,1,0,837
1.29303,103.83687,2,115,4,40,1.49,2,147,30
1.31452,103.85256,2,210,1,39,1.34,9,306,6
1.30858,103.90204,1,204,2,40,1.39,9,157,12
1.30587,103.89885,1,269,3,71,2.46,23,41,25
1.29648,103.83848,2,78,93,21,0.74,1,89,723
1.30784,103.89992,1,110,2,31,1.17,23,41,19
1.28938,103.84978,1,119,2,0,0.0,1,0,1887
1.32897,103.8634,1,250,2,0,0.0,1,0,1887
1.32347,103.85317,1,237,4,1,0.16,114,301,186
1.31009,103.83928,2,75,3,29,1.03,2,243,20
1.33381,103.87667,2,56,1,0,0.0,1,0,1887
1.30205,103.84032,1,156,6,9,0.35,6,177,28
1.30231,103.85318,1,149,90,7,0.24,1,362,264
1.2757,103.83485,2,49,1,0,0.0,1,0,1887
1.28174,103.8289,2,56,1,1,0.04,2,341,799
1.26735,103.82556,1,131,3,0,0.0,1,0,1887
1.32143,103.86231,1,200,25,3,0.16,141,365,32
1.28215,103.84483,2,99,1,40,1.97,7,58,20
1.27986,103.78717,2,69,5,2,0.07,14,365,381
1.30721,103.90126,1,214,2,68,2.36,9,149,15
1.28164,103.84348,3,32,1,23,1.18,7,68,37
1.28164,103.78585,2,99,3,7,0.25,14,365,20
1.31247,103.878,2,150,2,99,3.54,14,81,15
1.28895,103.84931,1,100,7,2,0.31,40,336,183
1.28166,103.84878,1,125,7,8,0.92,40,360,106
1.29911,103.84966,2,74,3,9,0.33,18,334,46
1.29712,103.88907,2,81,2,4,0.17,3,138,623
1.30968,103.84143,2,60,3,105,3.65,2,235,24
1.32844,103.81337,1,125,30,4,0.17,3,151,236
1.27503,103.84438,1,108,90,1,0.05,1,363,605
1.31218,103.84303,2,69,3,92,3.25,1,22,21
1.30938,103.85375,1,114,3,44,1.54,1,335,45
1.28701,103.84041,2,50,2,10,0.36,1,0,160
1.30883,103.85311,2,54,2,96,3.38,5,162,19
1.32432,103.86496,2,60,1,0,0.0,1,0,1887
1.30745,103.89801,1,118,3,24,0.92,23,46,88
1.30603,103.86043,2,42,1,0,0.0,1,0,1887
1.28071,103.7863,3,35,15,0,0.0,14,365,1887
1.31231,103.85755,1,368,7,5,0.18,203,193,231
1.31734,103.85213,1,300,60,9,0.32,203,364,29
1.32997,103.8442,2,100,1,0,0.0,1,0,1887
1.29704,103.8564,1,224,12,133,4.68,6,30,16
1.31998,103.86575,2,94,1,0,0.0,1,0,1887
1.31216,103.88161,2,60,1,141,5.16,2,148,20
1.27345,103.8458,1,181,60,0,0.0,1,365,1887
1.29998,103.85105,1,237,30,5,0.18,141,255,65
1.29689,103.8408,2,94,1,111,3.99,2,344,9
1.30609,103.89946,1,108,3,3,0.16,17,41,73
1.30805,103.86179,2,44,18,1,0.04,59,362,760
1.31158,103.87273,2,50,2,53,2.02,11,284,31
1.30057,103.84733,2,62,25,0,0.0,1,0,1887
1.30254,103.84874,2,62,2,134,4.86,4,204,17
1.31449,103.89031,2,56,2,5,0.29,6,0,238
1.30464,103.84859,2,62,2,136,4.82,4,252,20
1.30426,103.85,2,76,2,131,4.66,4,247,14
1.30245,103.85033,2,83,2,133,4.82,4,305,25
1.31061,103.86271,2,111,2,0,0.0,1,180,1887
1.27495,103.84,2,69,180,0,0.0,1,358,1887
1.30587,103.89759,1,110,30,20,0.71,274,303,85
1.27548,103.84444,1,146,30,22,0.85,274,250,179
1.32984,103.8115,1,381,90,1,0.06,3,270,540
1.30694,103.83344,1,290,10,0,0.0,6,85,1887
1.3272,103.86576,1,131,3,1,0.04,1,0,765
1.31932,103.86046,2,78,3,60,2.16,2,136,13
1.30948,103.8612,2,37,18,1,0.17,59,360,178
1.30379,103.8342,2,110,1,17,0.64,10,338,26
1.31818,103.83007,2,62,1,2,0.07,1,0,739
1.31282,103.88098,2,90,2,59,2.11,14,84,17
1.30943,103.85413,1,140,1,53,1.95,7,0,23
1.29898,103.83899,2,85,2,42,1.5,27,344,28
1.30999,103.86328,2,150,1,19,0.68,4,352,399
1.30655,103.90009,1,187,3,41,1.49,23,43,38
1.30969,103.8633,2,150,1,1,0.07,4,299,434
1.30611,103.90024,1,187,2,69,2.56,23,49,14
1.27933,103.7874,2,56,7,2,0.08,1,0,724
1.31518,103.88891,1,199,2,24,0.95,23,18,19
1.30523,103.83433,2,160,1,10,0.42,10,314,29
1.30883,103.86239,2,35,18,1,0.04,59,362,800
1.27455,103.84215,2,104,365,0,0.0,1,364,1887
1.30102,103.84943,1,281,2,3,0.11,1,0,602
1.30982,103.85351,1,131,1,68,2.51,7,0,52
1.29626,103.83616,2,87,2,6,0.25,28,341,35
1.31071,103.85229,1,140,1,72,2.64,7,0,23
1.30962,103.85201,1,133,1,59,2.17,7,0,85
1.29764,103.83706,1,150,6,7,0.27,19,300,153
1.29896,103.83643,1,149,6,12,0.47,19,293,150
1.31388,103.82503,2,310,7,0,0.0,1,365,1887
1.30823,103.89461,2,14,2,1,0.04,1,0,835
1.30183,103.84817,2,81,5,0,0.0,1,0,1887
1.32532,103.84751,2,50,3,2,0.07,1,239,814
1.32486,103.84943,1,165,2,1,0.04,1,0,792
1.27592,103.83701,1,269,3,34,1.36,1,9,15
1.30792,103.86153,2,39,18,2,0.08,112,362,219
1.27764,103.84373,1,150,5,11,0.42,40,365,3
1.30251,103.84918,1,110,3,50,1.89,10,279,34
1.31652,103.83092,2,194,1,12,0.44,1,0,311
1.29781,103.83823,2,149,6,4,0.15,19,294,180
1.32774,103.84715,1,200,5,6,0.23,141,208,235
1.30568,103.89802,1,258,3,8,0.31,17,31,15
1.31022,103.88486,2,69,1,5,0.19,1,0,764
1.28414,103.84919,2,56,1,0,0.0,1,0,1887
1.28467,103.83026,1,222,3,6,0.23,3,0,706
1.28364,103.83085,2,60,1,1,0.04,3,0,816
1.29765,103.85529,1,144,7,6,0.5,40,365,159
1.30766,103.83553,1,342,6,2,0.15,6,361,108
1.30669,103.83519,1,342,6,3,0.18,6,361,161
1.3077,103.83487,1,343,6,8,0.48,6,334,118
1.30749,103.83489,1,342,6,1,0.07,6,334,418
1.32079,103.89117,1,169,2,17,0.65,2,348,23
1.32367,103.86548,2,69,5,42,1.56,1,0,258
1.31613,103.88735,2,72,2,39,1.71,26,208,32
1.31622,103.88633,2,72,2,14,0.51,26,218,50
1.30807,103.90143,1,214,2,47,1.86,9,150,10
1.29802,103.85709,1,150,1,38,1.43,3,68,3
1.29699,103.83842,2,50,7,0,0.0,1,0,1887
1.30542,103.86527,1,154,5,1,0.04,1,0,775
1.29329,103.80993,2,56,1,0,0.0,1,0,1887
1.28455,103.84308,2,56,28,1,0.06,59,333,540
1.35041,103.83968,2,60,2,94,3.48,1,13,15
1.28578,103.83388,2,387,1,1,0.04,1,365,815
1.30668,103.84157,1,231,2,1,0.04,1,0,801
1.29587,103.83799,2,100,2,59,2.21,28,327,39
1.31113,103.85791,2,40,18,1,0.07,112,342,406
1.30065,103.85286,1,69,3,0,0.0,1,0,1887
1.30415,103.85018,2,56,2,100,3.86,1,313,31
1.34047,103.76633,2,60,4,0,0.0,1,0,1887
1.31726,103.85278,1,99,2,47,1.78,7,150,4
1.29295,103.84175,1,125,3,2,0.08,1,292,700
1.28354,103.84141,2,76,18,1,0.04,112,350,810
1.28309,103.84163,2,56,18,1,0.06,83,350,478
1.30881,103.85275,2,78,2,94,3.56,5,356,17
1.30735,103.85219,2,58,2,92,3.42,5,347,24
1.30849,103.85326,1,165,1,119,4.47,16,47,88
1.28128,103.84659,3,35,1,15,0.77,15,360,23
1.28227,103.84475,3,35,1,0,0.0,15,360,1887
1.28111,103.84427,3,35,1,0,0.0,15,360,1887
1.28228,103.84638,3,35,1,1,0.06,15,360,519
1.28132,103.8464,3,35,1,4,0.21,15,360,472
1.28146,103.84564,3,35,1,3,0.15,15,360,304
1.28262,103.84608,3,35,1,0,0.0,15,360,1887
1.28124,103.84599,3,35,1,0,0.0,15,360,1887
1.28309,103.84457,3,40,1,11,0.56,15,360,451
1.28092,103.84504,3,35,1,1,0.06,15,358,537
1.28122,103.84464,3,35,1,3,0.15,15,360,526
1.28111,103.84427,3,35,1,11,0.57,15,360,101
1.28103,103.84626,3,35,1,66,2.51,15,158,16
1.28313,103.84514,3,35,1,25,0.96,15,171,22
1.28228,103.84588,3,60,1,15,0.57,15,164,33
1.27466,103.8447,2,300,1,4,0.45,10,167,40
1.27529,103.84318,2,300,1,3,0.42,10,173,173
1.27407,103.84411,2,300,1,10,0.55,10,176,17
1.27462,103.84248,2,300,1,10,0.46,10,176,165
1.27438,103.84429,2,300,1,19,0.76,10,146,26
1.27551,103.84276,2,300,1,16,0.64,10,171,10
1.29624,103.85391,1,131,7,4,0.5,40,316,100
1.29303,103.8361,2,94,8,26,0.97,2,281,2
1.29636,103.83956,1,144,7,6,0.47,40,365,14
1.27925,103.84548,1,150,7,14,1.03,40,365,2
1.2952,103.84131,2,81,1,0,0.0,1,0,1887
1.31224,103.88012,2,60,2,69,2.6,14,76,2
1.31147,103.85567,1,131,1,165,6.22,16,113,15
1.31354,103.88649,1,92,5,21,0.79,67,61,117
1.27247,103.80896,2,119,10,0,0.0,1,0,1887
1.28335,103.84338,2,56,18,0,0.0,59,350,1887
1.30382,103.83312,1,251,2,41,1.55,38,271,14
1.32204,103.86438,1,118,3,10,0.38,203,335,106
1.311,103.85435,1,135,1,146,5.52,16,115,19
1.3514,103.83941,1,100,360,0,0.0,5,364,1887
1.29419,103.83938,2,75,2,59,2.45,1,34,15
1.2777,103.83744,1,150,3,3,0.12,1,0,706
1.2958,103.8285,1,181,1,100,3.78,4,59,31
1.35189,103.83481,2,81,2,9,1.48,3,50,13
1.2988,103.84316,1,225,6,17,0.69,22,327,151
1.29866,103.84113,1,350,6,23,0.94,22,316,16
1.2894,103.8427,1,231,6,7,0.36,22,361,132
1.27845,103.84168,1,169,4,1,0.04,1,0,771
1.28708,103.84296,1,344,6,12,0.6,22,359,34
1.30695,103.90215,2,40,7,0,0.0,1,0,1887
1.31218,103.87922,2,44,3,85,3.28,14,74,3
1.27497,103.8452,1,187,14,41,1.56,274,0,169
1.32713,103.86355,1,87,1,2,0.08,1,0,792
1.27252,103.83405,2,85,2,24,0.92,9,362,15
1.35698,103.82621,2,240,3,0,0.0,1,364,1887
1.3015,103.8596,2,60,2,0,0.0,1,0,1887
1.30987,103.85417,1,131,1,57,2.22,7,0,82
1.30279,103.84704,1,187,2,36,1.38,1,145,7
1.30525,103.83345,1,318,2,79,3.06,38,224,16
1.30636,103.78414,2,72,1,3,0.11,1,0,745
1.31393,103.84124,2,100,1,3,0.11,1,0,756
1.29882,103.84144,1,350,6,29,1.29,22,320,17
1.30302,103.83795,1,303,1,0,0.0,17,174,1887
1.30325,103.83797,1,303,1,5,0.67,17,171,41
1.30342,103.83785,1,303,1,10,0.4,17,177,42
1.30387,103.8363,1,303,1,5,0.8,17,179,148
1.35117,103.83721,1,107,1,104,3.96,2,133,18
1.33985,103.85737,2,58,1,2,0.08,1,0,780
1.3022,103.83276,1,260,6,10,0.41,22,363,57
1.30438,103.83383,1,365,6,16,0.7,22,365,53
1.33078,103.86779,1,87,90,1,0.05,1,307,637
1.32279,103.85368,1,156,3,36,1.38,14,152,19
1.31015,103.88348,1,135,90,0,0.0,1,362,1887
1.29869,103.84214,2,69,1,10,1.72,1,345,47
1.29867,103.8326,1,131,59,14,0.54,1,0,377
1.30903,103.89544,1,231,4,5,0.2,1,0,413
1.31358,103.85466,2,65,2,25,0.98,13,146,78
1.29776,103.83889,2,158,2,21,0.84,27,333,31
1.31587,103.88586,1,94,1,9,0.35,67,63,20
1.2907,103.84165,1,331,6,20,0.8,22,282,11
1.29057,103.80695,1,249,1,105,4.08,4,69,31
1.28095,103.85412,1,228,4,6,0.27,6,356,161
1.32467,103.85258,2,156,3,15,0.59,14,78,36
1.31374,103.88761,1,90,5,34,1.3,67,77,14
1.28054,103.85406,1,208,4,2,0.09,6,360,312
1.32364,103.85192,2,108,3,10,0.4,14,317,14
1.27507,103.84075,1,300,1,0,0.0,1,0,1887
1.27648,103.83792,3,60,1,1,0.04,1,173,702
1.32287,103.85204,2,108,3,6,0.46,14,356,66
1.30468,103.83505,1,150,4,0,0.0,1,0,1887
1.28094,103.78361,2,69,1,4,0.22,32,84,306
1.30768,103.89982,1,108,2,36,1.79,23,48,43
1.30857,103.86269,2,35,28,1,0.04,83,355,775
1.28224,103.83396,1,131,2,0,0.0,1,0,1887
1.31069,103.86125,2,342,1,2,0.24,20,353,50
1.30554,103.90064,1,190,30,28,1.11,274,0,22
1.31318,103.87997,1,87,90,1,0.04,1,0,757
1.32444,103.85233,1,150,3,3,0.12,203,332,343
1.31079,103.85931,2,303,1,3,0.16,20,356,82
1.31245,103.85952,2,253,1,2,0.08,20,356,673
1.30957,103.8607,2,35,18,1,0.09,83,362,330
1.27637,103.84355,1,210,90,29,1.17,1,179,585
1.31424,103.88626,1,90,90,16,0.64,67,26,100
1.30024,103.82483,2,69,1,0,0.0,1,0,1887
1.30307,103.85025,1,131,3,70,2.76,10,251,18
1.28031,103.78575,1,200,3,1,0.04,11,365,701
1.28435,103.84477,2,137,1,2,0.19,9,333,221
1.28839,103.80955,2,99,1,1,0.04,14,365,748
1.29004,103.77803,2,54,90,0,0.0,3,135,1887
1.32433,103.85329,1,94,90,0,0.0,1,325,1887
1.28286,103.84582,2,192,1,1,0.08,9,355,384
1.31163,103.89017,2,44,1,0,0.0,1,0,1887
1.30797,103.79318,2,78,1,0,0.0,1,0,1887
1.31095,103.85263,1,140,1,45,2.69,7,0,15
1.31101,103.85265,1,135,1,20,1.27,7,0,78
1.27607,103.82617,2,65,2,0,0.0,1,0,1887
1.31419,103.85323,1,218,3,3,0.12,203,247,423
1.31029,103.85423,1,150,4,31,1.21,6,313,1
1.34477,103.76858,1,46,90,1,0.04,1,180,670
1.32277,103.85374,1,171,3,18,0.71,14,178,99
1.31267,103.85718,2,75,1,0,0.0,1,0,1887
1.32333,103.85381,1,251,3,12,0.6,14,178,52
1.28031,103.83971,1,158,3,35,1.45,1,63,5
1.30241,103.84856,1,175,5,0,0.0,1,0,1887
1.31319,103.83254,2,42,90,0,0.0,11,180,1887
1.32452,103.8429,1,118,3,2,0.08,6,365,16
1.32365,103.854,1,172,3,29,1.17,14,152,50
1.32334,103.85325,1,131,3,4,0.18,14,84,377
1.29889,103.8429,1,225,6,13,0.53,22,355,10
1.32507,103.85357,1,118,3,25,0.99,14,57,64
1.32281,103.85245,1,149,3,1,0.04,14,0,752
1.31104,103.85519,3,26,1,0,0.0,1,0,1887
1.29688,103.89456,1,300,2,46,1.97,3,281,15
1.31287,103.83137,2,143,90,0,0.0,11,365,1887
1.32291,103.85248,1,128,3,20,0.81,14,80,81
1.32319,103.85231,1,118,3,22,0.88,14,72,39
1.30963,103.83984,1,125,1,2,0.08,1,0,746
1.31121,103.8589,2,144,1,2,0.08,18,347,403
1.31471,103.88677,2,22,90,0,0.0,11,180,1887
1.30399,103.83351,1,260,6,12,0.56,22,359,65
1.30438,103.83365,1,365,6,6,0.34,22,351,59
1.2922,103.80806,1,269,3,3,0.12,11,365,211
1.32364,103.85386,1,128,3,9,0.44,14,359,170
1.30025,103.90166,1,228,15,19,0.78,8,329,12
1.32401,103.84902,2,251,90,64,2.55,2,175,205
1.31465,103.88691,2,33,90,0,0.0,11,365,1887
1.30855,103.83788,1,201,6,0,0.0,1,0,1887
1.31214,103.85527,1,194,2,85,3.45,16,153,15
1.28797,103.84441,1,344,6,5,0.25,22,307,76
1.28891,103.84395,1,344,6,11,0.45,22,352,8
1.28305,103.84378,3,31,1,2,0.1,8,365,282
1.28435,103.84329,3,31,1,0,0.0,8,365,1887
1.28416,103.84508,3,31,1,1,0.25,8,365,119
1.28784,103.82714,2,97,90,7,0.28,2,363,539
1.31228,103.85692,2,60,1,0,0.0,1,0,1887
1.29834,103.84168,1,225,6,12,0.57,22,344,95
1.31513,103.88541,2,31,90,1,0.04,11,180,754
1.3128,103.85507,1,125,1,105,4.32,16,154,15
1.31548,103.88321,2,53,2,39,1.56,4,352,15
1.33489,103.87004,1,110,2,67,2.96,2,55,2
1.32497,103.85011,2,150,2,0,0.0,1,87,1887
1.30066,103.80023,2,51,2,3,0.12,1,0,709
1.28853,103.84255,1,231,6,10,0.56,22,361,16
1.30929,103.8638,2,56,1,5,0.2,2,0,717
1.32613,103.84892,1,128,3,8,0.37,203,121,127
1.29741,103.85659,1,85,1,69,2.75,3,306,6
1.28225,103.80322,2,100,1,1,0.04,2,0,703
1.32175,103.8166,2,269,7,0,0.0,76,364,1887
1.30628,103.89811,1,187,2,58,2.39,23,35,19
1.30902,103.86838,1,250,180,0,0.0,1,358,1887
1.28877,103.81,2,50,180,0,0.0,14,365,1887
1.32345,103.85262,2,118,3,3,0.16,14,351,345
1.28412,103.82785,2,69,1,3,0.12,1,148,58
1.27955,103.78502,1,222,1,7,0.31,3,356,4
1.29762,103.88388,2,81,2,11,0.96,1,0,180
1.32026,103.86456,1,90,1,7,0.31,1,0,600
1.3213,103.85303,1,106,3,3,0.18,17,25,191
1.31571,103.85445,1,118,3,18,0.75,203,328,239
1.31193,103.88905,2,49,2,1,0.05,6,0,581
1.31438,103.88442,2,65,3,2,0.08,1,0,711
1.31113,103.85795,2,56,2,3,0.13,1,0,660
1.30098,103.77161,2,49,3,2,0.08,1,0,698
1.28254,103.82862,2,62,3,1,0.04,2,0,730
1.28521,103.84447,1,381,2,100,4.08,8,276,31
1.28626,103.8429,1,381,2,81,3.3,8,285,14
1.34217,103.77398,2,81,2,23,1.12,2,252,20
1.32381,103.84699,2,75,1,59,2.42,1,132,2
1.3002,103.84288,1,350,6,9,0.55,22,332,52
1.32483,103.84826,2,39,90,20,0.82,2,333,369
1.30538,103.78635,2,331,3,1,0.12,76,364,246
1.33997,103.84359,2,181,2,0,0.0,1,87,1887
1.29167,103.81875,2,49,1,1,0.06,1,0,498
1.27458,103.83484,2,85,2,2,0.09,1,361,606
1.28407,103.8345,2,85,2,1,0.04,1,0,723
1.28325,103.82994,1,150,6,1,0.05,1,0,653
1.28027,103.83863,1,300,3,40,1.64,8,141,58
1.30952,103.86208,1,331,2,15,0.63,1,2,63
1.30177,103.89871,1,97,14,0,0.0,1,0,1887
1.30888,103.90591,1,99,1,44,1.87,1,0,344
1.28246,103.82789,2,58,9,1,0.04,2,0,729
1.31294,103.85896,2,156,29,47,1.97,12,89,129
1.27856,103.84072,1,300,3,6,0.25,8,123,160
1.28125,103.83975,1,300,3,19,0.78,8,105,40
1.30756,103.78194,2,350,3,1,0.09,76,364,344
1.28751,103.78616,2,240,3,0,0.0,76,364,1887
1.30445,103.91225,2,42,1,66,2.72,4,353,8
1.27481,103.84522,1,147,30,16,0.66,274,323,30
1.29272,103.80938,2,65,2,27,1.16,1,0,415
1.29985,103.90016,1,199,15,21,0.86,8,205,34
1.31277,103.8879,2,49,2,89,3.77,14,64,6
1.31391,103.89261,2,35,3,75,3.2,4,130,21
1.31156,103.85775,2,156,29,59,2.49,12,89,128
1.28021,103.84923,1,185,1,31,1.69,3,319,26
1.28329,103.82937,1,110,2,1,0.04,1,0,693
1.28246,103.83055,2,65,90,0,0.0,3,0,1887
1.31365,103.89233,2,37,3,77,3.27,4,134,70
1.29815,103.83931,2,90,1,18,0.76,18,351,29
1.29969,103.90046,1,225,2,15,0.69,5,0,346
1.27988,103.85338,2,65,180,0,0.0,41,364,1887
1.31779,103.89244,2,68,3,1,0.04,1,0,724
1.33856,103.77262,2,57,1,2,0.08,1,0,499
1.30611,103.79798,2,25,1,4,0.17,1,0,699
1.30917,103.8943,2,65,90,1,0.04,1,90,678
1.30971,103.8569,2,65,90,0,0.0,6,365,1887
1.31809,103.84731,1,125,14,0,0.0,1,335,1887
1.29706,103.83964,2,85,2,22,0.95,27,341,25
1.2829,103.84338,2,110,1,2,0.13,5,0,236
1.27931,103.84022,1,300,3,17,0.72,8,96,174
1.30119,103.84167,1,156,6,2,0.09,6,269,318
1.32103,103.84115,1,260,2,93,3.95,6,182,14
1.29663,103.83666,2,153,2,0,0.0,2,362,1887
1.2798,103.85358,2,64,180,0,0.0,41,364,1887
1.31464,103.88114,2,35,18,2,0.14,83,353,300
1.28373,103.84306,2,42,90,2,0.09,59,352,394
1.31137,103.85621,1,115,1,3,0.13,1,0,718
1.28816,103.84599,3,29,1,1,0.13,43,352,232
1.28837,103.84664,3,31,1,2,0.09,43,351,520
1.2877,103.8462,3,31,1,1,0.05,43,352,611
1.28797,103.84794,3,31,1,2,0.12,43,350,289
1.31134,103.85742,2,175,29,58,2.45,12,38,73
1.28834,103.84686,3,29,1,8,0.34,43,349,259
1.28838,103.84629,3,29,1,3,0.19,43,327,365
1.28781,103.84665,3,29,1,1,0.05,43,349,545
1.28714,103.84771,3,29,1,3,0.16,43,339,447
1.28633,103.84811,3,29,1,2,0.09,43,349,486
1.28792,103.84797,3,19,1,0,0.0,43,358,1887
1.28817,103.84741,3,19,1,0,0.0,43,359,1887
1.28809,103.84622,3,21,1,0,0.0,43,359,1887
1.28782,103.84619,3,26,1,6,0.63,43,359,116
1.2863,103.84782,3,19,1,1,0.09,43,343,320
1.2866,103.84835,3,19,1,0,0.0,43,360,1887
1.28773,103.8478,3,19,1,1,0.06,43,358,489
1.28799,103.84617,3,21,1,0,0.0,43,358,1887
1.28806,103.84683,3,22,1,0,0.0,43,354,1887
1.28817,103.84768,3,26,1,1,0.11,43,359,279
1.28682,103.84766,3,24,1,0,0.0,43,363,1887
1.28824,103.84783,3,24,1,0,0.0,43,359,1887
1.28831,103.84599,3,24,1,0,0.0,43,363,1887
1.2878,103.84756,3,29,1,1,0.11,43,361,281
1.28715,103.84638,3,24,1,0,0.0,43,363,1887
1.28706,103.84763,3,24,1,0,0.0,43,363,1887
1.28292,103.84172,2,40,90,0,0.0,59,365,1887
1.35902,103.82973,2,50,90,41,1.76,1,363,213
1.28477,103.84167,2,39,90,1,0.05,59,354,605
1.2844,103.83332,1,208,10,13,0.55,1,0,57
1.33433,103.80948,2,44,4,75,3.23,1,30,17
1.3216,103.85243,2,35,90,0,0.0,1,88,1887
1.32164,103.843,1,87,2,1,0.05,6,365,571
1.31054,103.90444,2,37,3,0,0.0,1,0,1887
1.31086,103.79846,2,60,1,1,0.04,1,0,708
1.29568,103.83985,2,108,1,6,0.28,2,355,127
1.31101,103.8536,1,150,1,47,2.15,8,282,9
1.31058,103.85245,1,256,1,5,0.27,2,84,3
1.31272,103.85581,2,51,18,1,0.08,59,322,397
1.29496,103.88451,1,165,30,0,0.0,76,364,1887
1.30289,103.7853,1,287,89,0,0.0,45,362,1887
1.28555,103.85351,2,75,180,0,0.0,41,365,1887
1.29789,103.87341,1,167,90,1,1.0,1,270,9
1.2906,103.80705,1,165,89,2,0.09,45,363,363
1.30917,103.86098,2,53,28,2,0.31,112,355,192
1.30232,103.83672,2,110,1,29,1.43,1,153,27
1.30845,103.8627,2,56,28,1,0.39,83,355,74
1.30819,103.86175,2,56,28,0,0.0,59,335,1887
1.33272,103.78778,1,200,90,1,0.05,6,0,593
1.33065,103.7893,1,200,90,0,0.0,6,0,1887
1.33253,103.78707,1,350,90,0,0.0,6,0,1887
1.33228,103.78728,1,350,90,0,0.0,6,139,1887
1.33117,103.78936,1,350,90,1,0.05,6,139,604
1.2991,103.85319,1,150,7,2,0.17,11,56,110
1.29721,103.85218,1,150,7,6,0.31,11,48,110
1.29844,103.85192,1,150,7,10,0.51,11,50,69
1.29923,103.85207,1,169,7,16,0.83,11,54,3
1.29897,103.85309,1,150,7,3,0.21,11,63,109
1.29744,103.85228,1,150,7,1,0.14,11,63,212
1.2905,103.80695,1,250,89,0,0.0,45,180,1887
1.30206,103.78927,1,340,89,0,0.0,45,365,1887
1.30059,103.78851,1,201,89,0,0.0,45,176,1887
1.30072,103.78927,1,240,89,1,0.05,45,180,575
1.29196,103.84053,1,394,7,0,0.0,1,0,1887
1.29162,103.80666,1,225,89,0,0.0,45,365,1887
1.31227,103.87961,2,58,2,91,3.96,26,222,7
1.31402,103.87954,2,58,2,104,4.51,26,198,3
1.28456,103.86004,2,57,180,0,0.0,41,365,1887
1.28722,103.85271,2,65,180,0,0.0,41,365,1887
1.31332,103.88028,2,58,2,30,1.7,26,198,13
1.33196,103.86924,2,81,4,0,0.0,2,0,1887
1.2872,103.85488,2,81,180,0,0.0,41,365,1887
1.29387,103.84056,1,228,7,62,2.67,1,331,3
1.28117,103.84525,2,140,1,19,0.9,7,64,32
1.2995,103.88845,2,97,1,1,0.05,2,0,657
1.31634,103.80424,2,90,14,2,0.09,2,0,680
1.29019,103.80635,1,131,89,0,0.0,45,362,1887
1.33383,103.86713,2,58,3,2,0.09,2,65,42
1.28059,103.8439,3,32,1,9,0.47,7,72,40
1.3042,103.78347,1,275,89,0,0.0,45,358,1887
1.29226,103.84057,1,331,6,6,0.43,22,333,29
1.31534,103.89431,2,40,3,61,2.67,4,148,15
1.32225,103.85361,2,65,2,0,0.0,1,0,1887
1.28389,103.84312,2,57,90,0,0.0,59,355,1887
1.28094,103.78626,2,87,5,1,0.18,18,364,164
1.28247,103.82756,2,56,15,1,0.04,1,0,687
1.2974,103.83923,1,175,2,28,1.46,18,323,27
1.29704,103.83766,2,94,2,34,1.53,18,307,42
1.31651,103.85901,2,144,1,3,0.14,8,190,519
1.2937,103.82759,1,111,7,2,0.09,1,0,227
1.29195,103.76923,3,31,1,12,0.54,8,17,395
1.27418,103.84507,1,149,30,8,0.36,274,271,89
1.30023,103.8628,2,150,1,0,0.0,1,0,1887
1.32231,103.85176,1,260,4,2,0.12,6,55,121
1.29449,103.83526,2,153,1,0,0.0,2,87,1887
1.30356,103.78524,1,300,89,0,0.0,45,362,1887
1.32378,103.80808,2,119,2,36,1.67,1,349,2
1.29815,103.82821,1,258,14,1,0.05,1,0,603
1.27982,103.84094,1,275,3,12,0.56,9,150,88
1.2802,103.84185,1,281,3,15,0.66,9,141,31
1.30475,103.89869,1,125,2,12,0.53,1,0,602
1.316,103.88794,2,87,2,34,1.48,26,126,62
1.31602,103.88783,2,72,2,10,0.6,26,187,50
1.31301,103.88514,1,81,7,2,0.24,1,0,203
1.30351,103.84851,1,65,5,0,0.0,1,0,1887
1.29632,103.8376,1,137,2,19,0.89,18,328,186
1.29755,103.838,2,94,2,50,2.44,18,327,17
1.314,103.88404,1,190,2,88,3.88,16,130,14
1.29898,103.84068,2,90,2,41,1.95,18,311,24
1.3031,103.78379,1,275,89,0,0.0,45,262,1887
1.30136,103.84967,1,200,3,63,2.77,4,58,26
1.30135,103.84823,1,81,3,49,2.4,4,78,49
1.31161,103.85573,2,131,2,46,2.2,13,138,14
1.29854,103.83659,1,110,6,8,0.36,19,300,180
1.31326,103.87246,1,158,2,28,1.35,6,231,23
1.31122,103.87961,1,179,1,36,2.16,4,149,21
